label,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,253,253,244,0,0,0,0,0,171,209,0,0,44,170,0,0,0,0,0,0,0,0,253,20,0,0,0,0,0,0,16,253,18,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,73,253,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,82,0,0,0,0,0,0,95,0,0,0,142,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,139,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,143,118,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,71,253,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,112,247,253,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,27,244,40,0,0,0,0,0,0,0,254,202,0,0,0,0,0,0,0,99,10,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,128,254,254,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,161,253,132,4,0,0,0,0,0,0,213,0,86,253,128,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,47,173,0,0,0,0,0,253,253,254,195,0,0,0,0,0,0,165,156,0,0,0,0,0,0,0,0,130,253,254,253,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,108,19,253,135,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,241,239,0,21,46,0,0,0,0,0,253,217,254,253,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,253,253,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,252,137,0,0,0,0,0,0,0,15,67,161,252,0,0,0,0,0,0,0,0,0,116,183,0,0,0,0,0,0,0,253,253,7,0,0,0,0,0,0,93,206,0,0,0,0,0,0,0,0,0,252,252,6,0,0,0,0,0,0,0,68,99,252,253,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,255,0,0,0,0,0,0,0,201,0,20,198,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,253,161,210,0,0,0,0,0,0,0,242,20,0,0,0,0,0,0,0,0,0,253,254,162,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,106,0,0,0,0,0,0,0,253,104,253,253,0,0,0,0,0,0,0,0,0,253,27,0,0,0,0,0,253,0,0,253,0,0,0,0,0,0,253,253,253,108,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,253,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,211,0,0,0,0,0,0,0,0,0,78,255,0,0,0,0,0,0,0,254,88,109,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,16,202,255,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,79,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,162,0,0,0,0,162,253,0,0,9,228,0,0,0,0,253,30,131,204,30,0,0,0,0,0,0,253,129,36,0,0,0,0,0,0,0,0,17,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,253,52,0,0,0,0,0,44,20,0,8,252,0,0,0,0,0,0,74,252,253,252,0,0,0,0,0,0,165,208,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,217,253,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0,0,0,0,0,0,0,254,0,189,240,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,16,253,172,0,0,0,0,0,0,0,253,97,0,0,0,0,0,0,0,0,8,253,253,253,253,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,254,245,246,254,0,0,0,0,0,23,0,0,0,254,14,0,0,0,0,0,0,0,8,245,0,0,0,0,0,0,0,9,254,0,0,0,0,0,0,0,0,254,0,0,31,12,0,0,0,0,138,254,254,170,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,162,82,228,253,3,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,161,22,0,0,253,0,0,0,0,0,181,182,254,217,96,0,0,0,0,0,92,69,0,0,0,0,0,0,0,0,0,138,36,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,29,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,255,57,0,0,170,0,0,0,0,0,255,226,255,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,198,0,114,255,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,221,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,254,79,0,0,0,0,0,0,0,0,68,253,216,114,0,0,0,0,0,0,0,0,33,104,254,253,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,255,29,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,255,226,255,170,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,57,226,255,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,97,254,31,0,0,0,0,0,0,72,0,0,136,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,254,254,154,0,0,0,0,0,0,0,0,254,254,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,255,0,0,0,0,0,0,0,0,226,0,240,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,43,250,228,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,253,254,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,38,57,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,128,51,0,0,0,0,0,0,151,216,0,0,0,0,0,0,0,0,252,56,0,0,0,0,0,0,0,0,0,110,110,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,184,67,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,142,254,207,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,2,254,149,254,233,105,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,56,0,0,0,0,0,187,253,253,253,253,0,0,0,0,0,0,201,254,254,139,0,0,0,0,0,0,253,253,253,0,0,0,0,0,0,0,14,253,253,253,253,253,0,0,0,0,0,59,225,222,131,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,254,254,112,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,215,33,58,26,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,254,202,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,214,145,72,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,45,220,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,225,124,0,0,0,0,0,0,0,0,0,60,127,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,185,175,247,75,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,23,176,177,254,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,254,102,27,252,0,0,0,0,0,232,0,0,0,26,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,254,254,5,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,190,102,254,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,253,253,224,0,0,0,0,0,0,12,0,0,128,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,237,253,253,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,244,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,224,254,15,0,0,0,0,0,0,66,227,174,254,32,0,0,0,0,0,0,195,0,254,0,0,0,0,0,0,0,254,221,11,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,254,44,0,0,0,0,0,0,0,0,39,39,91,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,254,6,0,0,0,0,0,253,253,235,0,143,0,0,0,0,0,0,0,0,0,51,39,0,0,0,0,0,0,253,254,235,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,254,253,253,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,218,218,253,0,0,0,0,0,0,0,0,0,175,190,0,0,0,0,0,0,200,109,45,240,0,0,0,0,0,0,158,228,110,0,0,0,0,0,0,0,0,253,16,0,0,0,0,0,0,0,0,0,253,253,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,251,250,253,0,0,0,0,0,0,118,0,0,150,246,0,0,0,0,0,253,253,253,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,199,222,0,0,0,0,0,0,0,0,197,253,253,253,253,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,254,254,183,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,254,125,125,233,242,0,0,0,0,86,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,115,254,212,249,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0,186,0,66,254,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,177,119,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,203,204,129,169,0,0,0,0,0,0,0,0,0,206,229,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,27,15,27,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,152,0,0,0,4,0,0,0,0,0,252,197,221,48,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,223,0,0,0,0,0,0,0,99,221,50,253,215,0,0,0,0,0,66,0,0,0,253,0,0,0,0,0,0,0,0,10,253,0,0,0,0,118,253,253,253,246,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,97,253,253,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,253,0,0,0,0,0,0,0,114,0,0,230,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,28,102,0,0,0,0,0,0,178,85,0,0,0,0,0,0,0,0,226,253,177,204,140,0,0,0,0,0,0,128,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,138,184,0,0,0,0,0,0,0,0,0,0,245,2,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,58,221,0,0,0,0,0,0,0,0,184,7,0,0,0,0,0,0,0,0,0,251,254,201,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,95,0,0,0,0,0,0,0,0,0,3,95,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,47,241,231,119,95,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,158,253,204,46,220,0,0,0,0,0,0,0,24,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,196,129,2,0,0,0,0,0,0,0,0,106,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,253,232,0,0,0,0,0,0,0,0,65,53,0,0,0,0,0,0,0,0,0,192,253,253,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,89,20,0,0,0,0,0,0,0,110,79,252,0,0,0,0,0,0,0,0,73,52,0,0,0,0,0,0,0,0,0,4,97,254,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,199,246,43,0,0,0,0,0,0,9,0,0,227,0,0,0,0,0,0,0,0,250,7,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,105,254,115,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,64,255,64,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,255,64,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,252,184,70,222,0,0,0,0,11,74,0,0,0,0,160,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,36,80,0,0,0,0,0,0,253,253,191,0,0,0,0,0,0,0,205,215,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,191,0,0,0,0,0,0,0,0,0,24,253,0,0,0,0,0,0,0,0,168,220,0,0,0,0,0,0,20,253,90,0,0,0,0,0,0,0,128,159,0,82,82,0,0,0,0,0,0,97,79,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,55,242,0,0,0,0,0,0,0,6,0,0,254,0,0,0,0,0,0,0,0,158,255,0,0,0,0,0,0,0,154,153,0,0,0,0,0,0,0,0,0,249,254,85,0,0,0,0,0,0,0,0,0,55,114,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,252,5,0,0,0,0,0,0,0,0,0,140,241,254,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,242,0,0,0,0,0,0,0,0,0,60,248,0,0,0,0,0,0,0,0,164,251,0,0,0,0,0,0,0,0,198,190,0,0,0,0,0,0,0,0,0,254,133,113,142,0,0,0,0,0,0,0,29,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,5,255,219,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,254,254,134,172,80,0,0,0,0,0,234,0,27,48,0,0,0,0,0,0,106,196,0,0,0,0,0,0,0,0,206,192,248,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,139,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,27,0,254,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,58,0,0,254,0,0,0,0,0,0,254,59,59,0,0,0,0,0,0,0,92,163,0,0,0,0,0,0,0,0,0,232,254,254,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,253,253,253,253,174,0,0,0,0,23,99,0,0,69,253,116,0,0,0,0,0,0,0,0,208,179,0,0,0,0,0,0,253,253,253,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,230,254,0,0,0,0,0,0,254,0,0,254,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,254,254,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,226,24,0,0,0,0,0,0,0,11,0,0,145,0,0,0,0,0,0,0,148,246,253,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,171,255,202,130,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,254,254,254,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,52,15,0,0,0,0,0,0,0,162,110,0,0,0,0,0,0,0,127,252,150,76,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,219,253,114,0,0,0,0,0,0,0,9,191,253,0,0,0,0,0,0,0,0,182,169,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,0,0,253,253,253,253,73,0,0,0,0,0,20,0,241,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,253,161,161,190,253,44,0,0,0,64,0,0,0,0,0,225,0,0,0,0,0,0,0,0,251,0,0,0,0,253,253,240,241,106,0,0,0,0,0,108,239,0,0,0,0,0,0,0,0,0,207,194,160,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,253,0,0,0,0,0,0,0,0,0,51,253,0,0,0,0,0,0,0,0,10,252,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,233,50,0,0,0,0,0,0,0,0,31,172,254,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,68,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,214,253,253,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,228,253,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,16,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,31,54,54,221,0,0,0,0,0,0,51,202,89,0,0,0,0,0,0,0,0,0,0,254,254,145,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,253,1,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,250,80,248,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,48,217,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,155,0,0,0,0,0,0,0,251,253,253,253,43,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,253,235,15,253,238,0,0,0,0,0,253,253,253,122,0,0,0,0,0,0,253,223,253,253,11,0,0,0,0,0,253,253,253,249,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,252,0,0,0,0,0,0,0,0,230,99,0,0,0,0,0,0,0,231,175,0,0,0,0,0,0,0,233,96,0,0,0,0,0,0,0,0,252,21,0,0,0,0,0,0,0,0,252,252,252,201,0,0,0,0,0,0,0,0,253,253,229,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,68,254,160,0,0,0,0,0,0,106,0,0,254,0,0,0,0,0,0,0,6,254,20,0,0,0,0,0,0,0,60,31,0,0,0,0,0,0,0,0,0,254,165,254,248,39,0,0,0,0,0,62,0,0,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,211,106,9,124,252,0,0,0,0,0,0,252,174,63,252,0,0,0,0,0,0,27,231,0,0,0,0,0,0,0,0,0,233,45,106,106,0,0,0,0,0,0,0,13,22,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,202,109,0,0,0,0,0,0,183,236,219,115,247,0,0,0,0,0,0,0,0,29,126,0,0,0,0,0,0,254,220,0,0,0,0,0,0,0,0,2,254,0,10,0,0,0,0,0,0,0,0,47,119,254,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,75,252,65,0,0,0,0,0,0,0,253,29,216,251,0,0,0,0,0,0,252,0,0,253,0,0,0,0,0,0,0,0,13,247,0,0,0,0,0,0,178,252,113,0,0,0,0,0,0,141,253,113,0,0,0,0,0,0,0,0,51,234,252,253,252,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
